# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
67.597195	0.422000	5.508603
67.591435	0.423000	5.521657
67.585674	0.424000	5.534711
67.579914	0.425000	5.547764
67.574153	0.426000	5.560818
67.568392	0.427000	5.573871
67.562630	0.428000	5.586925
67.556868	0.429000	5.599978
67.551106	0.430000	5.613032
67.545344	0.431000	5.626085
67.539581	0.432000	5.639139
67.533818	0.433000	5.652193
67.528054	0.434000	5.665246
67.522291	0.435000	5.678300
67.516526	0.436000	5.691353
67.510762	0.437000	5.704407
67.504997	0.438000	5.717460
67.499232	0.439000	5.730514
67.493467	0.440000	5.743568
67.487701	0.441000	5.756621
67.481935	0.442000	5.769675
67.476169	0.443000	5.782728
67.470402	0.444000	5.795782
67.464635	0.445000	5.808835
67.458868	0.446000	5.821889
67.453100	0.447000	5.834942
67.447332	0.448000	5.847996
67.441564	0.449000	5.861050
67.435796	0.450000	5.874103
67.430027	0.451000	5.887157
67.424257	0.452000	5.900210
67.418488	0.453000	5.913264
67.412718	0.454000	5.926317
67.406948	0.455000	5.939371
67.401177	0.456000	5.952425
67.395407	0.457000	5.965478
67.389635	0.458000	5.978532
67.383864	0.459000	5.991585
67.378092	0.460000	6.004639
67.372320	0.461000	6.017692
67.366548	0.462000	6.030746
67.360775	0.463000	6.043800
67.355002	0.464000	6.056853
67.349228	0.465000	6.069907
67.343455	0.466000	6.082960
67.337681	0.467000	6.096014
67.331906	0.468000	6.109067
67.326131	0.469000	6.122121
67.320356	0.470000	6.135174
67.314581	0.471000	6.148228
67.308805	0.472000	6.161282
67.303029	0.473000	6.174335
67.297253	0.474000	6.187389
67.291477	0.475000	6.200442
67.285700	0.476000	6.213496
67.279922	0.477000	6.226549
67.274145	0.478000	6.239603
67.268367	0.479000	6.252657
67.262589	0.480000	6.265710
67.256810	0.481000	6.278764
67.251031	0.482000	6.291817
67.245252	0.483000	6.304871
67.239472	0.484000	6.317924
67.233692	0.485000	6.330978
67.227912	0.486000	6.344031
67.222132	0.487000	6.357085
67.216351	0.488000	6.370139
67.210570	0.489000	6.383192
67.204788	0.490000	6.396246
67.199007	0.491000	6.409299
67.193224	0.492000	6.422353
67.187442	0.493000	6.435406
67.181659	0.494000	6.448460
67.175876	0.495000	6.461514
67.170093	0.496000	6.474567
67.164309	0.497000	6.487621
67.158525	0.498000	6.500674
67.152741	0.499000	6.513728
67.146956	0.500000	6.526781
67.141171	0.501000	6.539835
67.135385	0.502000	6.552888
67.129600	0.503000	6.565942
67.123814	0.504000	6.578996
67.118027	0.505000	6.592049
67.112241	0.506000	6.605103
67.106454	0.507000	6.618156
67.100667	0.508000	6.631210
67.094879	0.509000	6.644263
67.089091	0.510000	6.657317
67.083303	0.511000	6.670371
67.077514	0.512000	6.683424
67.071725	0.513000	6.696478
67.065936	0.514000	6.709531
67.060146	0.515000	6.722585
67.054356	0.516000	6.735638
67.048566	0.517000	6.748692
67.042776	0.518000	6.761745
67.036985	0.519000	6.774799
67.031194	0.520000	6.787853
67.025402	0.521000	6.800906
67.019610	0.522000	6.813960
67.013818	0.523000	6.827013
67.008026	0.524000	6.840067
67.002233	0.525000	6.853120
66.996440	0.526000	6.866174
66.990646	0.527000	6.879228
66.984852	0.528000	6.892281
66.979058	0.529000	6.905335
66.973264	0.530000	6.918388
66.967469	0.531000	6.931442
66.961674	0.532000	6.944495
66.955878	0.533000	6.957549
66.950083	0.534000	6.970602
66.944287	0.535000	6.983656
66.938490	0.536000	6.996710
66.932693	0.537000	7.009763
66.926896	0.538000	7.022817
66.921099	0.539000	7.035870
66.915301	0.540000	7.048924
66.909503	0.541000	7.061977
66.903705	0.542000	7.075031
66.897906	0.543000	7.088085
66.892107	0.544000	7.101138
66.886308	0.545000	7.114192
66.880508	0.546000	7.127245
66.874708	0.547000	7.140299
66.868908	0.548000	7.153352
66.863107	0.549000	7.166406
66.857306	0.550000	7.179459
66.851505	0.551000	7.192513
66.845703	0.552000	7.205567
66.839901	0.553000	7.218620
66.834099	0.554000	7.231674
66.828296	0.555000	7.244727
66.822494	0.556000	7.257781
66.816690	0.557000	7.270834
66.810887	0.558000	7.283888
66.805083	0.559000	7.296942
66.799279	0.560000	7.309995
66.793474	0.561000	7.323049
66.787669	0.562000	7.336102
66.781864	0.563000	7.349156
66.776058	0.564000	7.362209
66.770252	0.565000	7.375263
66.764446	0.566000	7.388316
66.758640	0.567000	7.401370
66.752833	0.568000	7.414424
66.747026	0.569000	7.427477
66.741218	0.570000	7.440531
66.735410	0.571000	7.453584
66.729602	0.572000	7.466638
66.723794	0.573000	7.479691
66.717985	0.574000	7.492745
66.712176	0.575000	7.505799
66.706366	0.576000	7.518852
66.700556	0.577000	7.531906
66.694746	0.578000	7.544959
66.688936	0.579000	7.558013
66.683125	0.580000	7.571066
66.677314	0.581000	7.584120
66.671502	0.582000	7.597173
66.665691	0.583000	7.610227
66.659878	0.584000	7.623281
66.654066	0.585000	7.636334
66.648253	0.586000	7.649388
66.642440	0.587000	7.662441
66.636627	0.588000	7.675495
66.630813	0.589000	7.688548
66.624999	0.590000	7.701602
66.619184	0.591000	7.714656
66.613370	0.592000	7.727709
66.607555	0.593000	7.740763
66.601739	0.594000	7.753816
66.595923	0.595000	7.766870
66.590107	0.596000	7.779923
66.584291	0.597000	7.792977
66.578474	0.598000	7.806030
66.572657	0.599000	7.819084
66.566840	0.600000	7.832138
66.561022	0.601000	7.845191
66.555204	0.602000	7.858245
66.549386	0.603000	7.871298
66.543567	0.604000	7.884352
66.537748	0.605000	7.897405
66.531929	0.606000	7.910459
66.526109	0.607000	7.923513
66.520289	0.608000	7.936566
66.514469	0.609000	7.949620
66.508648	0.610000	7.962673
66.502827	0.611000	7.975727
66.497006	0.612000	7.988780
66.491184	0.613000	8.001834
66.485362	0.614000	8.014887
66.479540	0.615000	8.027941
66.473717	0.616000	8.040995
66.467894	0.617000	8.054048
66.462071	0.618000	8.067102
66.456247	0.619000	8.080155
66.450423	0.620000	8.093209
66.444599	0.621000	8.106262
66.438774	0.622000	8.119316
66.432949	0.623000	8.132370
66.427124	0.624000	8.145423
66.421298	0.625000	8.158477
66.415472	0.626000	8.171530
66.409646	0.627000	8.184584
66.403819	0.628000	8.197637
66.397992	0.629000	8.210691
66.392165	0.630000	8.223744
66.386338	0.631000	8.236798
66.380510	0.632000	8.249852
66.374681	0.633000	8.262905
66.368853	0.634000	8.275959
66.363024	0.635000	8.289012
66.357194	0.636000	8.302066
66.351365	0.637000	8.315119
66.345535	0.638000	8.328173
66.339705	0.639000	8.341227
66.333874	0.640000	8.354280
66.328043	0.641000	8.367334
66.322212	0.642000	8.380387
66.316380	0.643000	8.393441
66.310548	0.644000	8.406494
66.304716	0.645000	8.419548
66.298883	0.646000	8.432601
66.293051	0.647000	8.445655
66.287217	0.648000	8.458709
66.281384	0.649000	8.471762
66.275550	0.650000	8.484816
66.269716	0.651000	8.497869
66.263881	0.652000	8.510923
66.258046	0.653000	8.523976
66.252211	0.654000	8.537030
66.246375	0.655000	8.550084
66.240539	0.656000	8.563137
66.234703	0.657000	8.576191
66.228866	0.658000	8.589244
66.223030	0.659000	8.602298
66.217192	0.660000	8.615351
66.211355	0.661000	8.628405
