# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
29.621847	19.500000	195.793008
29.621360	19.525000	196.044025
29.620873	19.550000	196.295042
29.620386	19.575000	196.546058
29.619898	19.600000	196.797075
29.619411	19.625000	197.048092
29.618924	19.650000	197.299108
29.618437	19.675000	197.550125
29.617950	19.700000	197.801142
29.617462	19.725000	198.052158
29.616975	19.750000	198.303175
29.616488	19.775000	198.554192
29.616001	19.800000	198.805208
29.615513	19.825000	199.056225
29.615026	19.850000	199.307242
29.614539	19.875000	199.558259
29.614052	19.900000	199.809275
29.613564	19.925000	200.060292
29.613077	19.950000	200.311309
29.612590	19.975000	200.562325
29.612102	20.000000	200.813342
29.611615	20.025000	201.064359
29.611128	20.050000	201.315375
29.610641	20.075000	201.566392
29.610153	20.100000	201.817409
29.609666	20.125000	202.068425
29.609179	20.150000	202.319442
29.608691	20.175000	202.570459
29.608204	20.200000	202.821475
29.607717	20.225000	203.072492
29.607229	20.250000	203.323509
29.606742	20.275000	203.574525
29.606255	20.300000	203.825542
29.605767	20.325000	204.076559
29.605280	20.350000	204.327575
29.604792	20.375000	204.578592
29.604305	20.400000	204.829609
29.603818	20.425000	205.080625
29.603330	20.450000	205.331642
29.602843	20.475000	205.582659
29.602355	20.500000	205.833675
29.601868	20.525000	206.084692
29.601381	20.550000	206.335709
29.600893	20.575000	206.586725
29.600406	20.600000	206.837742
29.599918	20.625000	207.088759
29.599431	20.650000	207.339775
29.598943	20.675000	207.590792
29.598456	20.700000	207.841809
29.597969	20.725000	208.092826
29.597481	20.750000	208.343842
29.596994	20.775000	208.594859
29.596506	20.800000	208.845876
29.596019	20.825000	209.096892
29.595531	20.850000	209.347909
29.595044	20.875000	209.598926
29.594556	20.900000	209.849942
29.594069	20.925000	210.100959
29.593581	20.950000	210.351976
29.593094	20.975000	210.602992
29.592606	21.000000	210.854009
29.592118	21.025000	211.105026
29.591631	21.050000	211.356042
29.591143	21.075000	211.607059
29.590656	21.100000	211.858076
29.590168	21.125000	212.109092
29.589681	21.150000	212.360109
29.589193	21.175000	212.611126
29.588706	21.200000	212.862142
29.588218	21.225000	213.113159
29.587730	21.250000	213.364176
29.587243	21.275000	213.615192
29.586755	21.300000	213.866209
29.586268	21.325000	214.117226
29.585780	21.350000	214.368242
29.585292	21.375000	214.619259
29.584805	21.400000	214.870276
29.584317	21.425000	215.121292
29.583829	21.450000	215.372309
29.583342	21.475000	215.623326
29.582854	21.500000	215.874343
29.582366	21.525000	216.125359
29.581879	21.550000	216.376376
29.581391	21.575000	216.627393
29.580903	21.600000	216.878409
29.580416	21.625000	217.129426
29.579928	21.650000	217.380443
29.579440	21.675000	217.631459
29.578953	21.700000	217.882476
29.578465	21.725000	218.133493
29.577977	21.750000	218.384509
29.577489	21.775000	218.635526
29.577002	21.800000	218.886543
29.576514	21.825000	219.137559
29.576026	21.850000	219.388576
29.575539	21.875000	219.639593
29.575051	21.900000	219.890609
29.574563	21.925000	220.141626
29.574075	21.950000	220.392643
29.573587	21.975000	220.643659
29.573100	22.000000	220.894676
29.572612	22.025000	221.145693
29.572124	22.050000	221.396709
29.571636	22.075000	221.647726
29.571149	22.100000	221.898743
29.570661	22.125000	222.149759
29.570173	22.150000	222.400776
29.569685	22.175000	222.651793
29.569197	22.200000	222.902809
29.568709	22.225000	223.153826
29.568222	22.250000	223.404843
29.567734	22.275000	223.655860
29.567246	22.300000	223.906876
29.566758	22.325000	224.157893
29.566270	22.350000	224.408910
29.565782	22.375000	224.659926
29.565294	22.400000	224.910943
29.564807	22.425000	225.161960
29.564319	22.450000	225.412976
29.563831	22.475000	225.663993
29.563343	22.500000	225.915010
29.562855	22.525000	226.166026
29.562367	22.550000	226.417043
29.561879	22.575000	226.668060
29.561391	22.600000	226.919076
29.560903	22.625000	227.170093
29.560415	22.650000	227.421110
29.559927	22.675000	227.672126
29.559439	22.700000	227.923143
29.558951	22.725000	228.174160
29.558464	22.750000	228.425176
29.557976	22.775000	228.676193
29.557488	22.800000	228.927210
29.557000	22.825000	229.178226
29.556512	22.850000	229.429243
29.556024	22.875000	229.680260
29.555536	22.900000	229.931276
29.555048	22.925000	230.182293
29.554560	22.950000	230.433310
29.554072	22.975000	230.684326
29.553584	23.000000	230.935343
29.553096	23.025000	231.186360
29.552607	23.050000	231.437377
